model name,adj,accuracy,sensitivity,specifity,precision,F1
resnet34,,82.3529411764706,0.7799540637236608,0.7799540637236608,0.8038817611591247,0.7897014721919302
squeezenet1.1,,75.93582887700535,0.6865485526650539,0.6865485526650539,0.7295704081532892,0.6985275677999498
densenet121,,80.74866310160428,0.7725393655534867,0.7725393655534867,0.780263153143778,0.7761149356480096
